Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,collected_by,Genotype,HOST,host_tissue_sampled,SAMPLE_TYPE,AssemblyName,env_broad_scale,env_local_scale,env_medium,Isolation_source,REPLICATE
SRR13215720,WGA,293,1919093044,PRJNA482776,SAMN17026137,MISAG.human-associated,413414025,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-09-14,public,"run.zq,bam,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9648846,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T2_sc15_S77_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,DMA004_T2_sc15_S77_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc15
SRR13215721,WGA,292,2270552230,PRJNA482776,SAMN17026514,MISAG.human-associated,516248178,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2012-01-21,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9648845,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T2_sc03_S21_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:01:00Z,1,VHX562_T2_sc03_S21_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc03
SRR13215722,WGA,194,679831386,PRJNA482776,SAMN17026513,MISAG.human-associated,330384453,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2012-01-21,public,"run.zq,bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX9648844,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T2_sc02_S6,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX562_T2_sc02_S6,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc02
SRR13215723,WGA,194,646879960,PRJNA482776,SAMN17026512,MISAG.human-associated,318487709,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2012-01-21,public,"sra,bam,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX9648843,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T2_sc01_S5,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX562_T2_sc01_S5,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc01
SRR13215724,WGA,182,1226923826,PRJNA482776,SAMN17026511,MISAG.human-associated,607140209,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2012-01-21,public,"bam,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9648842,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T2_RBC_S8,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T2_RBC_S8,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",RBC
SRR13215725,WGA,193,954858366,PRJNA482776,SAMN17026510,MISAG.human-associated,479963123,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2012-01-21,public,"sra,run.zq,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX9648841,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T2_bulk_S7,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX562_T2_bulk_S7,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",bulk
SRR13215726,WGA,291,2080431848,PRJNA482776,SAMN17026509,MISAG.human-associated,416048853,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9648840,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc27_S20_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc27_S20_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc27
SRR13215727,WGA,293,1732946454,PRJNA482776,SAMN17026508,MISAG.human-associated,362465207,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9648839,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc26_S19_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc26_S19_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc26
SRR13215728,WGA,293,1545834933,PRJNA482776,SAMN17026507,MISAG.human-associated,332066656,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648838,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc25_S18_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc25_S18_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc25
SRR13215729,WGA,292,1627720299,PRJNA482776,SAMN17026506,MISAG.human-associated,341072619,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,run.zq,bam","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX9648837,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc24_S17_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc24_S17_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc24
SRR13215730,WGA,291,1196488389,PRJNA482776,SAMN17026505,MISAG.human-associated,279125295,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX9648836,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc23_S16_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX562_T1_sc23_S16_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc23
SRR13215731,WGA,291,2244019913,PRJNA482776,SAMN17026136,MISAG.human-associated,480307855,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-09-14,public,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX9648835,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T2_sc14_S76_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,DMA004_T2_sc14_S76_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc14
SRR13215732,WGA,288,1286406931,PRJNA482776,SAMN17026504,MISAG.human-associated,338433011,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9648834,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc22_S15_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc22_S15_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc22
SRR13215733,WGA,292,2497487159,PRJNA482776,SAMN17026503,MISAG.human-associated,512975092,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,sra,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX9648833,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc21_S14_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:01:00Z,1,VHX562_T1_sc21_S14_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc21
SRR13215734,WGA,293,1805724929,PRJNA482776,SAMN17026502,MISAG.human-associated,365647675,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,sra,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648832,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc20_S13_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc20_S13_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc20
SRR13215735,WGA,293,2018199968,PRJNA482776,SAMN17026501,MISAG.human-associated,403583061,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX9648831,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc19_S12_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc19_S12_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc19
SRR13215736,WGA,292,944300845,PRJNA482776,SAMN17026500,MISAG.human-associated,208485115,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,bam,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX9648830,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc18_S11_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX562_T1_sc18_S11_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc18
SRR13215737,WGA,292,1693390065,PRJNA482776,SAMN17026499,MISAG.human-associated,350631388,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,bam,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX9648829,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc17_S10_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX562_T1_sc17_S10_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc17
SRR13215738,WGA,294,1693580106,PRJNA482776,SAMN17026498,MISAG.human-associated,341547257,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX9648828,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc16_S9_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc16_S9_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc16
SRR13215739,WGA,291,1411371462,PRJNA482776,SAMN17026497,MISAG.human-associated,309853753,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,bam,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX9648827,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc15_S8_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc15_S8_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc15
SRR13215740,WGA,291,2357573622,PRJNA482776,SAMN17026496,MISAG.human-associated,570544260,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX9648826,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc13_S7_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX562_T1_sc13_S7_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc13
SRR13215741,WGA,291,1231341696,PRJNA482776,SAMN17026495,MISAG.human-associated,273054013,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,run.zq,bam","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9648825,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX562,16.71 N 98.57 E,VHX562_T1_sc12_S6_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX562_T1_sc12_S6_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,"MKK\,PLU",sc12
SRR13215743,WGA,293,1999991342,PRJNA482776,SAMN17026343,MISAG.human-associated,434020684,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX9648823,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc14_S166_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,VHX293_T2_sc14_S166_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc14
SRR13215744,WGA,292,2696818951,PRJNA482776,SAMN17026342,MISAG.human-associated,557150090,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX9648822,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc13_S165_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,VHX293_T2_sc13_S165_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc13
SRR13215745,WGA,293,1738272834,PRJNA482776,SAMN17026341,MISAG.human-associated,371885638,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"bam,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX9648821,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc12_S164_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,VHX293_T2_sc12_S164_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc12
SRR13215746,WGA,292,2782289837,PRJNA482776,SAMN17026340,MISAG.human-associated,572088041,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX9648820,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc11_S163_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX293_T2_sc11_S163_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc11
SRR13215747,WGA,294,1170802790,PRJNA482776,SAMN17026339,MISAG.human-associated,251137852,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,run.zq,bam","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9648819,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc10_S162_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX293_T2_sc10_S162_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc10
SRR13215748,WGA,292,2200541791,PRJNA482776,SAMN17026338,MISAG.human-associated,460049202,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"bam,sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9648818,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc09_S161_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,VHX293_T2_sc09_S161_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc09
SRR13215749,WGA,293,1763051937,PRJNA482776,SAMN17026337,MISAG.human-associated,396728460,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,bam,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9648817,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc08_S160_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T2_sc08_S160_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc08
SRR13215750,WGA,292,2187435908,PRJNA482776,SAMN17026336,MISAG.human-associated,460074189,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,bam,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX9648816,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc05_S159_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,VHX293_T2_sc05_S159_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc05
SRR13215751,WGA,193,1054653234,PRJNA482776,SAMN17026335,MISAG.human-associated,520941814,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX9648815,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc04_S40,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T2_sc04_S40,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc04
SRR13215752,WGA,293,1814458775,PRJNA482776,SAMN17026119,MISAG.human-associated,403562552,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-10-13,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9648814,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T1_sc24_S63_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:00:00Z,1,DMA004_T1_sc24_S63_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc24
SRR13215753,WGA,195,945878147,PRJNA482776,SAMN17026334,MISAG.human-associated,462837050,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,sra,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX9648813,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_sc02_S39,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX293_T2_sc02_S39,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc02
SRR13215754,WGA,180,1619004650,PRJNA482776,SAMN17026333,MISAG.human-associated,765569523,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX9648812,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_RBC_S42,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T2_RBC_S42,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,RBC
SRR13215755,WGA,189,716310234,PRJNA482776,SAMN17026332,MISAG.human-associated,341254098,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-08-04,public,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX9648811,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T2_bulk_S41,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX293_T2_bulk_S41,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,bulk
SRR13215756,WGA,293,1613444523,PRJNA482776,SAMN17026331,MISAG.human-associated,374374344,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-08-27,public,"bam,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX9648810,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T1_sc24_S22_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T1_sc24_S22_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc24
SRR13215757,WGA,292,1679038204,PRJNA482776,SAMN17026330,MISAG.human-associated,402649499,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-08-27,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX9648809,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T1_sc23_S21_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T1_sc23_S21_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc23
SRR13215758,WGA,293,1034839813,PRJNA482776,SAMN17026329,MISAG.human-associated,242694887,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-08-27,public,"bam,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX9648808,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T1_sc22_S20_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:58:00Z,1,VHX293_T1_sc22_S20_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc22
SRR13215759,WGA,293,1696771483,PRJNA482776,SAMN17026328,MISAG.human-associated,413559729,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-08-27,public,"bam,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX9648807,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T1_sc21_S19_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T1_sc21_S19_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc21
SRR13215760,WGA,293,1383043614,PRJNA482776,SAMN17026327,MISAG.human-associated,326888582,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-08-27,public,"bam,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX9648806,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX293,16.71 N 98.57 E,VHX293_T1_sc20_S18_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T17:59:00Z,1,VHX293_T1_sc20_S18_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc20
